q,atoms,attrs,lpbound,t_lp,pairs,t_p,lb,t_lb,truth,t_t,terr
jobrange.891,5,6,17833832.228365738,7.5665507316589355,2411278.8071009954,1.331270694732666,10743,1.0959172248840332,181862.0,0.11721515655517578,
jobrange.892,5,6,24222987.14437708,2.104400634765625,1520491.1168222232,0.8292064666748047,167,0.4151954650878906,2775.0,0.12289953231811523,
jobrange.893,5,6,154646169.03172797,3.4463679790496826,13789158.714212213,1.3149588108062744,947,0.7825636863708496,32529.0,0.06468367576599121,
jobrange.894,5,6,16209648.372637188,3.6180942058563232,3099446.2376536066,0.8968305587768555,8506,1.1660568714141846,151093.0,0.14017343521118164,
jobrange.895,5,6,309948170.0043432,3.4042975902557373,69815577.89158604,1.4086759090423584,50469,1.8568620681762695,6802960.0,0.1298990249633789,
jobrange.896,5,6,750302880.6483666,8.600684404373169,544667911.0364386,1.71535325050354,458355,2.18639874458313,4577566.0,0.16462087631225586,
jobrange.897,5,6,9780281.53009391,1.9405171871185303,167772.0000000001,0.9042859077453613,379,0.8703656196594238,25365.0,0.08674120903015137,
jobrange.898,5,6,741127252.702903,4.633085489273071,374417450.3861071,1.576357364654541,305318,1.294201135635376,30166407.0,0.19927549362182617,
jobrange.899,5,6,697786.7937452571,3.5657730102539062,41536.00000000001,1.0248701572418213,568,1.6607589721679688,1623.0,0.10256838798522949,
jobrange.900,5,6,225175794.62068555,9.580264568328857,19213675.999999978,2.2303555011749268,2310,1.8761723041534424,487836.0,0.16645574569702148,
jobrange.901,5,6,1425288959.9999998,4.895261287689209,659017.9999999993,1.60481595993042,296,0.8254857063293457,659018.0,0.09751057624816895,
jobrange.902,5,6,1213493594.001459,1.5487844944000244,256135505.41092834,0.4978065490722656,18468,0.34656524658203125,3333411.0,0.17290878295898438,
jobrange.903,5,6,26848516406.027313,3.8149805068969727,15312894743.315966,1.3584966659545898,156747,0.7343564033508301,48327994.0,0.30741071701049805,
jobrange.904,5,6,2393158.13187126,8.598455429077148,68699.99999999993,2.0513906478881836,665,2.236633539199829,9742.0,0.09739828109741211,
jobrange.905,5,6,15602487.388049683,2.5762672424316406,9380.000000000002,0.8737947940826416,121,0.4802567958831787,357.0,0.15343475341796875,
jobrange.906,5,6,12636697203.119574,1.792041540145874,8658209002.4268,0.7154405117034912,571848,1.0753109455108643,1112423669.0,7.07930326461792,
jobrange.907,5,6,1540043864.5734909,1.5696449279785156,153719258.24058002,0.6059060096740723,6951,0.3468930721282959,343962.0,0.0819244384765625,
jobrange.908,5,6,73027741.150008,2.8040034770965576,12207938.363022707,1.1678290367126465,28795,1.0816187858581543,1294393.0,0.09981107711791992,
jobrange.909,5,6,8168.377424706754,0.31401491165161133,576.92324431855,0.12364482879638672,2,0.11040735244750977,2.0,0.14833807945251465,
jobrange.910,5,6,135186360.9186995,9.974079608917236,3238260.000000001,1.9384467601776123,296,1.1219117641448975,22032.0,0.09271430969238281,
jobrange.911,5,6,16922519.99999998,8.643948554992676,4144.000000000003,1.6786048412322998,129,0.9706671237945557,4144.0,0.09774351119995117,
jobrange.912,5,6,230236556.720406,9.321109056472778,19373847.999999993,2.0159549713134766,686,1.3355932235717773,169551.0,0.09907889366149902,
jobrange.913,5,6,56930058.66124411,8.97104525566101,3278303.000000004,1.9360167980194092,430,1.122082233428955,9768.0,0.09009575843811035,
jobrange.914,5,6,102514354.8937436,2.6196203231811523,4828147.545761931,1.0089666843414307,896,0.5579817295074463,64407.0,0.10190749168395996,
jobrange.915,5,6,13943114.886235747,3.5609116554260254,13936.000000000002,0.7080965042114258,59,0.39241886138916016,1755.0,0.08222532272338867,
jobrange.916,5,6,362547145.0046744,2.8067328929901123,16570149.808575092,1.0328199863433838,1120,0.561333179473877,133746.0,0.0818789005279541,
jobrange.917,5,6,105998000.64686163,9.46224856376648,15242443.649634955,2.2345480918884277,4265,2.12358021736145,413192.0,0.16494989395141602,
jobrange.918,5,6,290751.99999999965,2.8974862098693848,1715.0,0.7669899463653564,83,0.6526131629943848,1715.0,0.10632658004760742,
jobrange.919,5,6,47223387453.85041,9.292433977127075,10497949850.962355,2.034101724624634,4944,1.2001988887786865,119365768.0,3.7456881999969482,
jobrange.920,5,6,873580158.3257468,3.5030157566070557,176552213.70372823,1.0761046409606934,30277,0.5634973049163818,996880.0,0.1134796142578125,
jobrange.921,5,6,10451467.029547159,1.2388520240783691,3124044.9891479444,0.4693789482116699,63366,0.6905248165130615,191202.0,0.09380793571472168,
jobrange.922,5,6,72438382325.06644,8.033437967300415,19784717895.86701,1.444035291671753,77667,0.9154489040374756,221364114.0,5.792139530181885,
jobrange.923,5,6,17104915.358934052,7.658360242843628,736442.9999999998,1.226012945175171,541,0.7636706829071045,63837.0,0.08225512504577637,
jobrange.924,5,6,8394124719.072736,3.104438066482544,1805006715.864462,1.2635877132415771,122979,1.1512773036956787,100246842.0,0.30527400970458984,
jobrange.925,5,6,85605631414.50769,9.490015268325806,37438547119.51554,2.164353370666504,165329,1.2524948120117188,724015244.0,10.799330472946167,
jobrange.926,5,6,17630250.77934852,2.244474172592163,1475404.6888088454,0.9782161712646484,235,0.5578579902648926,675.0,0.05097198486328125,
jobrange.927,5,6,590198.9999999984,7.542848348617554,11501.000000000005,1.1972131729125977,269,0.7516586780548096,11501.0,0.09644055366516113,
jobrange.928,5,6,6822239.999999996,3.555811882019043,62865.000000000065,1.2696011066436768,437,0.6713056564331055,62865.0,0.08610939979553223,
jobrange.929,5,6,6961931.604103425,1.6000397205352783,1139072.1899387557,0.6575651168823242,9523,1.3061301708221436,22113.0,0.1643533706665039,
jobrange.930,5,6,2902399.408910159,2.2126972675323486,719.9999999999995,0.9023730754852295,10,0.4195585250854492,42.0,0.056391239166259766,
jobrange.931,5,6,7447283.799384426,1.1232099533081055,128935.99999999985,0.29075074195861816,1020,0.18905067443847656,41144.0,0.08940386772155762,
jobrange.932,5,6,234949126.84351522,2.710761070251465,53603292.36236374,1.3340752124786377,150338,1.0827302932739258,10628728.0,0.2137162685394287,
jobrange.933,5,6,11459429.40435039,3.5815463066101074,210216.00000000003,1.278296947479248,395,0.6584556102752686,37695.0,0.05869603157043457,
jobrange.934,5,6,13277888.405625956,8.153626441955566,4021575.999999989,1.4688127040863037,29183,1.6129109859466553,175918.0,0.10736250877380371,
jobrange.935,5,6,6208686525.728559,2.2171497344970703,2599467920.468626,0.6539149284362793,91734,0.4236588478088379,39283702.0,1.099039077758789,
jobrange.936,4,5,18001598.509430103,8.049046039581299,260712.0000000001,1.3585875034332275,639,0.8539469242095947,26604.0,0.059235334396362305,
jobrange.937,4,5,58969.79199747234,1.845353364944458,2761.999999999995,0.5913500785827637,1654,0.5575723648071289,1654.0,0.09693312644958496,
jobrange.938,4,5,136410517.4293486,1.020704984664917,29006332.00000001,0.40738606452941895,132255,0.6072485446929932,5101948.0,0.20319485664367676,
jobrange.939,4,5,13662.42266946264,7.626342535018921,234.00000000000003,1.188298225402832,79,0.7627911567687988,231.0,0.05652141571044922,
jobrange.940,4,5,365620.44188752945,2.924536943435669,9237.774279551655,0.6288347244262695,503,0.3628416061401367,503.0,0.08238673210144043,
jobrange.941,4,5,166195904.1957476,1.5866477489471436,56872554.999999985,0.5046775341033936,1070167,0.46596837043762207,14284086.0,0.18190765380859375,
jobrange.942,4,5,1932.20611770657,0.7698955535888672,96.0,0.33688950538635254,37,0.775578498840332,37.0,0.12202906608581543,
jobrange.943,4,5,366623326.425293,1.3979506492614746,38450814.23359733,0.5761055946350098,23340,0.3667745590209961,384426.0,0.055207252502441406,
jobrange.944,4,5,7551.999999999997,2.9935145378112793,83.99999999999997,0.6452181339263916,30,0.3759288787841797,84.0,0.06260442733764648,
jobrange.945,4,5,21557605.863359746,2.1420741081237793,617219.9999999993,0.5405292510986328,2402,0.3355574607849121,34526.0,0.13039779663085938,
jobrange.946,4,5,12071.015741032272,2.9089040756225586,103.99999999999997,0.626671552658081,46,0.36106276512145996,46.0,0.07209992408752441,
jobrange.947,4,5,525796.6916539792,7.639287710189819,48832.00000000001,1.2209374904632568,1701,0.9866578578948975,4953.0,0.07216477394104004,
jobrange.948,4,5,160082.9825626538,7.355464220046997,13510.000000000002,1.1751203536987305,1191,0.7656795978546143,1191.0,0.09161090850830078,
jobrange.949,4,5,16561.314981009316,1.1434326171875,173.0,0.3086254596710205,4,0.2008960247039795,4.0,0.14607739448547363,
jobrange.950,4,5,1763746.1489704628,7.666327953338623,165316.3639309198,1.2298884391784668,10332,0.9073724746704102,10332.0,0.09860348701477051,
jobrange.951,4,5,176507.53385388112,1.9009220600128174,17555.99999999998,0.6369588375091553,15275,0.6684792041778564,15275.0,0.08479952812194824,
jobrange.952,4,5,2926353.1104697534,1.0350549221038818,609344.0000000007,0.35686206817626953,105051,0.3520951271057129,106211.0,0.19785332679748535,
jobrange.953,4,5,215.10428211072787,0.4848034381866455,4.999999999999999,0.11573600769042969,1,0.1043236255645752,1.0,0.11705470085144043,
jobrange.954,4,5,1354.32279041559,0.522270917892456,27.999999999999993,0.1168515682220459,1,0.09165763854980469,1.0,0.1479945182800293,
jobrange.955,4,5,629528.6012220561,8.043988704681396,78154.99999999991,1.2723469734191895,44791,1.0223443508148193,44791.0,0.0804283618927002,
jobrange.956,4,5,2059.0035994661125,0.4882688522338867,24.999999999999993,0.12852239608764648,1,0.0915071964263916,1.0,0.14344048500061035,
jobrange.957,4,5,32218.448797085704,1.1544713973999023,359.9999999999998,0.36710476875305176,5,0.24499130249023438,9.0,0.10471272468566895,
jobrange.958,4,5,54727.21069996052,7.598512411117554,1740.9999999999995,1.1689200401306152,132,0.7518315315246582,132.0,0.07536578178405762,
jobrange.959,4,5,4209508.260801487,0.8222498893737793,335244.358471391,0.2621614933013916,17440,0.20156288146972656,17622.0,0.1383814811706543,
jobrange.960,4,5,755411.5020210948,7.352693796157837,49786.03077805045,1.1757452487945557,4422,0.7576422691345215,4422.0,0.07023477554321289,
jobrange.961,4,5,1065670.064907161,2.8070101737976074,24022.354303146632,0.6456260681152344,259,0.3761105537414551,735.0,0.07064247131347656,
jobrange.962,4,5,43512299.54301752,1.6597909927368164,8714720.000000004,0.6680335998535156,1775959,0.8985209465026855,4425464.0,0.2219686508178711,
jobrange.963,4,5,561.0000000000002,0.45142412185668945,7.0,0.09863519668579102,7,0.0628504753112793,7.0,0.10719037055969238,
jobrange.964,4,5,382220.75247505476,7.599610328674316,51827.999999999905,1.3107929229736328,36283,1.1532716751098633,36283.0,0.07532954216003418,
jobrange.965,4,5,486724366.6957025,2.748354434967041,143201691.9999999,0.9793868064880371,3926618,1.1938202381134033,77786558.0,0.44549107551574707,
jobrange.966,4,5,628201.8989798034,1.5021367073059082,67950.99999999997,0.4853942394256592,38049,0.7559309005737305,38051.0,0.07332372665405273,
jobrange.967,4,5,2262815.026957597,0.8662014007568359,141069.46108781928,0.288224458694458,6465,0.18728923797607422,6525.0,0.13985085487365723,
jobrange.968,4,5,27984.316375822287,1.2458570003509521,186.99999999999997,0.4473304748535156,108,0.4566771984100342,108.0,0.08794641494750977,
jobrange.969,4,5,44823.28645389145,2.2985482215881348,164.0,0.4061412811279297,16,0.22729086875915527,42.0,0.1301116943359375,
jobrange.970,4,5,1643648.114929987,2.3842790126800537,51694.68811366901,0.6450583934783936,582,0.402559757232666,1488.0,0.05309772491455078,
jobrange.971,4,5,2271.9999999999986,1.5770530700683594,258.0,0.42411088943481445,88,0.3537712097167969,258.0,0.08133912086486816,
jobrange.972,4,5,101824.46480095058,0.5737080574035645,3416.0,0.14983081817626953,186,0.1355745792388916,188.0,0.11551880836486816,
jobrange.973,4,5,963864.0662711931,7.770185470581055,71376.00000000001,1.315387487411499,11702,1.12601637840271,34213.0,0.08163118362426758,
jobrange.974,4,5,20518.76079930995,1.2672491073608398,431.9999999999999,0.44165658950805664,130,0.5918023586273193,130.0,0.14069628715515137,
jobrange.975,4,5,1178317.1284904447,7.665872573852539,126304.00000000004,1.250793695449829,16825,0.9423379898071289,49323.0,0.07345366477966309,
jobrange.976,4,5,1475120.4886714153,7.918407440185547,214620.00000000035,1.2546865940093994,15222,0.9069759845733643,45603.0,0.07285904884338379,
jobrange.977,4,5,59131.1783227473,7.502297401428223,450.9999999999998,1.186922311782837,27,0.759002685546875,27.0,0.09402012825012207,
jobrange.978,4,5,56339.73089706713,3.3783204555511475,3853.0000000000014,0.7705836296081543,3279,0.7579026222229004,3279.0,0.09051084518432617,
jobrange.979,4,5,56089.76794029781,7.9235827922821045,1114.9999999999995,1.1848626136779785,159,0.7587878704071045,159.0,0.09841036796569824,
jobrange.980,4,5,233692.9636557759,1.3393354415893555,2787.9999999999995,0.48825788497924805,531,0.5102357864379883,1101.0,0.09608769416809082,
jobrange.981,4,5,120043.03275991656,7.659152030944824,10971.000000000004,1.1932175159454346,559,0.8286881446838379,559.0,0.08078432083129883,
jobrange.982,4,5,64880.07088458455,0.9844143390655518,833.0000000000005,0.18388867378234863,10,0.1251389980316162,10.0,0.12783527374267578,
jobrange.983,4,5,84253799.20403738,2.1065196990966797,10441730.000770684,0.6917724609375,65310,0.4054708480834961,657261.0,0.13566207885742188,
jobrange.984,4,5,502071.65302002116,2.7736387252807617,69967.99999999999,0.59708571434021,53645,0.6727333068847656,53645.0,0.15803885459899902,
jobrange.985,4,5,167787.5485513992,2.078399658203125,9867.999999999996,0.7268240451812744,2030,1.229893445968628,4707.0,0.10496211051940918,
jobrange.986,4,5,282712.67520790815,1.9994862079620361,18447.999999999993,0.39524078369140625,448,0.31854677200317383,1164.0,0.11177396774291992,
jobrange.987,4,5,191141.91626091299,1.482017993927002,18358.000000000004,0.39960408210754395,6127,0.44054746627807617,6127.0,0.10902810096740723,
jobrange.988,4,5,134875.01373665867,0.9959673881530762,165.99999999999997,0.3394503593444824,32,0.26964783668518066,62.0,0.11309647560119629,
jobrange.989,4,5,37290.51228806124,7.8136773109436035,1471.9999999999993,1.1891248226165771,65,0.7534511089324951,65.0,0.07735848426818848,
jobrange.990,4,5,166195904.1957476,1.530348539352417,15761269.62780961,0.4586951732635498,43937,0.3207859992980957,1449836.0,0.12617158889770508,
jobrange.991,4,5,23496258.040969044,0.89274001121521,2338008.621699686,0.3118267059326172,16155,0.20787286758422852,43698.0,0.11934113502502441,
jobrange.992,4,5,343343.2004657344,2.602874755859375,5872.234459403057,0.46164608001708984,390,0.30141544342041016,390.0,0.126570463180542,
jobrange.993,4,5,273171495.7053202,8.028024435043335,17144571.232548915,1.3786752223968506,43309,0.866419792175293,1185526.0,0.1304795742034912,
jobrange.994,4,5,1135.9999999999993,1.0965962409973145,35.99999999999999,0.27519750595092773,36,0.18590211868286133,36.0,0.06871223449707031,
jobrange.995,4,5,1381304.9639942204,3.0752334594726562,153719.9999999999,0.7970626354217529,34544,0.7769460678100586,95547.0,0.08417105674743652,
jobrange.996,4,5,28472.27821483198,2.4973437786102295,1817.0000000000005,0.6004273891448975,1452,0.6906490325927734,1452.0,0.1486821174621582,
jobrange.997,4,5,232059.68800868696,1.1174097061157227,5696.840842863975,0.2765383720397949,723,0.18944191932678223,723.0,0.06836104393005371,
jobrange.998,4,5,551.9999999999997,1.7094025611877441,22.0,0.36083412170410156,22,0.23590493202209473,22.0,0.13147711753845215,
jobrange.999,4,5,5099.960992985352,1.0134353637695312,48.0,0.3535318374633789,6,0.20941495895385742,12.0,0.05257821083068848,
jobrange.1000,4,5,246973.7568358316,1.2148230075836182,11451.999999999985,0.31848645210266113,4749,0.3155689239501953,4749.0,0.09686946868896484,
